representation,target,alpha,fit_intercept,real_val_MAE,stress_val_MAE,selection_score
C_SOLUTION_HANDCRAFTED,score_completeness,0.0031622776601683794,True,18.197526561680125,17.22341028849284,17.80788005240521
C_SOLUTION_HANDCRAFTED,score_completeness,0.001,True,18.2284870432384,17.234451293945312,17.830872743521162
C_SOLUTION_HANDCRAFTED,score_completeness,0.001,False,47.45591737974936,55.49069913228353,50.66983008076303
C_SOLUTION_HANDCRAFTED,score_completeness,0.0031622776601683794,False,47.4714273908245,55.494485431247284,50.680650606993616
C_SOLUTION_HANDCRAFTED,score_completeness,0.01,False,47.518967801955206,55.506325827704536,50.71391101225494
C_SOLUTION_HANDCRAFTED,score_completeness,0.03162277660168379,False,47.66022185558703,55.54240205552843,50.81309393556359
C_SOLUTION_HANDCRAFTED,score_completeness,0.1,False,48.44688972074594,55.68346065945096,51.34151809622795
C_SOLUTION_HANDCRAFTED,score_completeness,0.31622776601683794,False,49.044813917643985,55.91318819257948,51.79216362761818
C_SOLUTION_HANDCRAFTED,score_completeness,1.0,False,50.1031581065548,56.33429145812988,52.59561144718484
C_SOLUTION_HANDCRAFTED,score_completeness,3.1622776601683795,False,52.198464143632066,56.88805205292172,54.07429930734793
C_SOLUTION_HANDCRAFTED,score_completeness,10.0,False,53.7651013260457,57.05555555555556,55.08128301784964
C_SOLUTION_HANDCRAFTED,score_completeness,31.622776601683793,False,54.775305051412154,57.05555555555556,55.687405253069514
C_SOLUTION_HANDCRAFTED,score_completeness,100.0,False,55.71755788130547,57.05555555555556,56.2527569510055
C_SOLUTION_HANDCRAFTED,score_completeness,316.22776601683796,False,56.63775138000944,57.05555555555556,56.80487305022788
C_SOLUTION_HANDCRAFTED,score_completeness,1000.0,False,57.88618342378246,57.05555555555556,57.5539322764917
C_SOLUTION_HANDCRAFTED,score_effectiveness,1000.0,True,8.366766232163158,22.657404793633354,14.083021656751235
C_SOLUTION_HANDCRAFTED,score_effectiveness,316.22776601683796,True,9.38099454054192,21.365705702039932,14.174879005141126
C_SOLUTION_HANDCRAFTED,score_effectiveness,100.0,True,10.012046728561174,21.606231689453125,14.649720712917954
C_SOLUTION_HANDCRAFTED,score_effectiveness,31.622776601683793,True,10.561975906144328,22.603672875298393,15.378654693805956
C_SOLUTION_HANDCRAFTED,score_effectiveness,10.0,True,11.45324800975287,23.813601599799263,16.397389445771427
C_SOLUTION_HANDCRAFTED,score_effectiveness,3.1622776601683795,True,13.021861062121035,23.82059754265679,17.341355654335338
C_SOLUTION_HANDCRAFTED,score_effectiveness,1.0,True,15.81753895887688,21.75680160522461,18.19324401741597
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.31622776601683794,True,19.20284510370511,19.42352188958062,19.291115818055314
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.1,True,22.53896084116466,18.589505195617676,20.959178582945867
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.03162277660168379,True,24.678391470837948,19.14811897277832,22.466282471614097
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.01,True,25.70200046140756,19.10442352294922,23.062969686024225
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.0031622776601683794,True,26.031928788370163,19.09237798055013,23.25610846524215
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.001,True,26.138578870403233,19.094317330254448,23.32087425434372
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.001,False,41.541716794469465,33.77400713496738,38.43463293066863
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.0031622776601683794,False,41.541105208112235,33.79828725920783,38.443978028550475
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.01,False,41.53919283489683,33.873905658721924,38.473077964426864
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.03162277660168379,False,41.51483115153526,34.10212813483344,38.54974994485453
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.1,False,41.391509070325256,35.14001977443695,38.890913351969935
C_SOLUTION_HANDCRAFTED,score_effectiveness,0.31622776601683794,False,42.094963920650194,36.20913365152147,39.74063181299871
C_SOLUTION_HANDCRAFTED,score_effectiveness,1.0,False,42.899266737610546,38.05371454026964,40.96104585867418
C_SOLUTION_HANDCRAFTED,score_effectiveness,3.1622776601683795,False,44.08336392045021,39.313869900173614,42.17556631233957
C_SOLUTION_HANDCRAFTED,score_effectiveness,10.0,False,45.389760367016294,40.18254205915663,43.30687304387243
C_SOLUTION_HANDCRAFTED,score_effectiveness,31.622776601683793,False,46.86729308028719,40.83036653200785,44.45252246097545
C_SOLUTION_HANDCRAFTED,score_effectiveness,100.0,False,48.27315683774094,41.16422814793057,45.42958536181679
C_SOLUTION_HANDCRAFTED,score_effectiveness,316.22776601683796,False,49.80954781130178,41.30720034241676,46.40860882374777
C_SOLUTION_HANDCRAFTED,score_effectiveness,1000.0,False,51.577766629297344,41.07717596160041,47.37753036221857
C_SOLUTION_HANDCRAFTED,score_factchecking,1000.0,True,6.574643490919426,20.80181990729438,12.265514057469408
C_SOLUTION_HANDCRAFTED,score_factchecking,316.22776601683796,True,7.393031106066348,20.291545232137043,12.552436756494627
C_SOLUTION_HANDCRAFTED,score_factchecking,100.0,True,8.231191208113485,19.344040552775066,12.676330945978119
C_SOLUTION_HANDCRAFTED,score_factchecking,31.622776601683793,True,9.465869277270873,18.284144083658855,12.993179199826066
C_SOLUTION_HANDCRAFTED,score_factchecking,10.0,True,10.906208152201637,17.532367918226456,13.556672058611564
C_SOLUTION_HANDCRAFTED,score_factchecking,3.1622776601683795,True,12.061562324637798,17.27381197611491,14.146462185228643
C_SOLUTION_HANDCRAFTED,score_factchecking,1.0,True,13.682626297224813,16.928922441270615,14.981144754843132
C_SOLUTION_HANDCRAFTED,score_factchecking,0.31622776601683794,True,15.670047133716185,17.066672854953342,16.22869742221105
C_SOLUTION_HANDCRAFTED,score_factchecking,0.1,True,17.9331206136675,17.385680304633247,17.7141444900538
C_SOLUTION_HANDCRAFTED,score_factchecking,0.03162277660168379,True,19.813461930004518,18.691191143459744,19.36455361538661
C_SOLUTION_HANDCRAFTED,score_factchecking,0.01,True,20.33614964271659,19.463138368394638,19.98694513298781
C_SOLUTION_HANDCRAFTED,score_factchecking,0.0031622776601683794,True,20.486459361973093,19.93876838684082,20.267382971920185
C_SOLUTION_HANDCRAFTED,score_factchecking,0.001,True,20.54734995827746,20.069952646891277,20.356391033722986
C_SOLUTION_HANDCRAFTED,score_factchecking,0.001,False,67.01944320949156,59.90616907013787,64.17413355375008
C_SOLUTION_HANDCRAFTED,score_factchecking,0.0031622776601683794,False,67.0456547007632,59.95600467258029,64.20979468949002
C_SOLUTION_HANDCRAFTED,score_factchecking,0.01,False,67.12721375209182,60.111530515882706,64.32094045760817
C_SOLUTION_HANDCRAFTED,score_factchecking,0.03162277660168379,False,68.55675849274023,60.39468500349257,65.29192909704116
C_SOLUTION_HANDCRAFTED,score_factchecking,0.1,False,69.02457545408562,61.57296943664551,66.04393304710958
C_SOLUTION_HANDCRAFTED,score_factchecking,0.31622776601683794,False,69.09385572974361,64.70261568493314,67.33735971181942
C_SOLUTION_HANDCRAFTED,score_factchecking,1.0,False,69.98578721640715,67.35401407877605,68.93307796135471
C_SOLUTION_HANDCRAFTED,score_factchecking,3.1622776601683795,False,71.63229060706807,69.10412645339966,70.62102494560071
C_SOLUTION_HANDCRAFTED,score_factchecking,10.0,False,73.64805864220234,69.72222222222223,72.0777240742103
C_SOLUTION_HANDCRAFTED,score_factchecking,31.622776601683793,False,75.91085312259732,69.72222222222223,73.43540076244727
C_SOLUTION_HANDCRAFTED,score_factchecking,100.0,False,77.70418176455284,69.72222222222223,74.5113979476206
C_SOLUTION_HANDCRAFTED,score_factchecking,316.22776601683796,False,79.30626295039903,69.72222222222223,75.47264665912832
C_SOLUTION_HANDCRAFTED,score_factchecking,1000.0,False,80.75843342471478,69.59026873939567,76.29116755058715
C_SOLUTION_HANDCRAFTED,score_logic,1000.0,True,5.560375213623047,17.068745295206707,10.163723246256511
C_SOLUTION_HANDCRAFTED,score_logic,316.22776601683796,True,6.57111984936159,16.26142141554091,10.447240475833318
C_SOLUTION_HANDCRAFTED,score_logic,100.0,True,7.5392063767162725,16.06301540798611,10.948729989224208
C_SOLUTION_HANDCRAFTED,score_logic,31.622776601683793,True,8.701367563276149,16.767907460530598,11.927983522177929
C_SOLUTION_HANDCRAFTED,score_logic,10.0,True,9.746286306808244,17.741425196329754,12.944341862616849
C_SOLUTION_HANDCRAFTED,score_logic,3.1622776601683795,True,10.548989651808098,17.900717629326714,13.489680842815545
C_SOLUTION_HANDCRAFTED,score_logic,1.0,True,11.56941052337191,16.699025260077583,13.62125641805418
C_SOLUTION_HANDCRAFTED,score_logic,0.31622776601683794,True,13.743465309712425,16.053792741563583,14.667596282452887
C_SOLUTION_HANDCRAFTED,score_logic,0.1,True,15.739574773987727,17.115015665690105,16.289751130668677
C_SOLUTION_HANDCRAFTED,score_logic,0.03162277660168379,True,16.67959913566931,18.692039277818466,17.484575192528972
C_SOLUTION_HANDCRAFTED,score_logic,0.01,True,17.159022430875407,19.491014268663193,18.091819165990522
C_SOLUTION_HANDCRAFTED,score_logic,0.0031622776601683794,True,17.39090928034996,20.190897623697918,18.510904617689143
C_SOLUTION_HANDCRAFTED,score_logic,0.001,True,17.459039261092002,20.31970320807563,18.603304839885453
C_SOLUTION_HANDCRAFTED,score_logic,0.001,False,53.98714020003134,56.33016488287184,54.92435007316754
C_SOLUTION_HANDCRAFTED,score_logic,0.0031622776601683794,False,53.996567920072756,56.362087647120156,54.94277581089172
C_SOLUTION_HANDCRAFTED,score_logic,0.01,False,54.06949035445256,56.57706536187066,55.072520357419805
C_SOLUTION_HANDCRAFTED,score_logic,0.03162277660168379,False,54.14408637160685,56.86804146236844,55.233668407911495
C_SOLUTION_HANDCRAFTED,score_logic,0.1,False,54.451793567458196,58.39874169561598,56.03057281872131
C_SOLUTION_HANDCRAFTED,score_logic,0.31622776601683794,False,54.981854876475545,59.32354864809248,56.718532385122316
C_SOLUTION_HANDCRAFTED,score_logic,1.0,False,56.495297401698664,59.908468087514244,57.8605656760249
C_SOLUTION_HANDCRAFTED,score_logic,3.1622776601683795,False,57.87724673214243,60.836086697048614,59.0607827181049
C_SOLUTION_HANDCRAFTED,score_logic,10.0,False,59.182739675934634,61.6168360180325,60.15637821277378
C_SOLUTION_HANDCRAFTED,score_logic,31.622776601683793,False,60.45064069263971,62.17961819966634,61.14223169545036
C_SOLUTION_HANDCRAFTED,score_logic,100.0,False,61.33901508530574,62.57512950897217,61.83346085477231
C_SOLUTION_HANDCRAFTED,score_logic,316.22776601683796,False,62.29391828757613,62.673680537276795,62.4458231874564
C_SOLUTION_HANDCRAFTED,score_logic,1000.0,False,63.78447127653592,62.55124440789223,63.291180529078446
C_SOLUTION_HANDCRAFTED,score_originality,1000.0,True,8.13524081102058,12.445483525594076,9.85933789684998
C_SOLUTION_HANDCRAFTED,score_originality,316.22776601683796,True,8.441042715044164,12.320952945285374,9.993006807140649
C_SOLUTION_HANDCRAFTED,score_originality,100.0,True,9.03171100901134,12.713638729519314,10.504482097214531
C_SOLUTION_HANDCRAFTED,score_originality,31.622776601683793,True,9.731110985599347,13.489363776312935,11.234412101884782
C_SOLUTION_HANDCRAFTED,score_originality,10.0,True,10.385779081885495,14.34400028652615,11.969067563741756
C_SOLUTION_HANDCRAFTED,score_originality,3.1622776601683795,True,11.058689658321551,14.767411549886068,12.542178414947358
C_SOLUTION_HANDCRAFTED,score_originality,1.0,True,11.509610104916701,15.056870566474068,12.928514289539649
C_SOLUTION_HANDCRAFTED,score_originality,0.31622776601683794,True,12.6565204449554,15.679074817233616,13.865542193866686
C_SOLUTION_HANDCRAFTED,score_originality,0.1,True,14.794414377924221,18.162248187594944,16.14154790179251
C_SOLUTION_HANDCRAFTED,score_originality,0.03162277660168379,True,17.27915453554979,20.752477433946396,18.66848369490843
C_SOLUTION_HANDCRAFTED,score_originality,0.01,True,18.509144797253963,22.139377805921768,19.961238000721085
C_SOLUTION_HANDCRAFTED,score_originality,0.0031622776601683794,True,18.954653213273232,22.594369888305664,20.410539883286205
C_SOLUTION_HANDCRAFTED,score_originality,0.001,True,19.151810944969974,22.74729601542155,20.590004973150606
C_SOLUTION_HANDCRAFTED,score_originality,0.001,False,47.29393174043342,46.94982020060221,47.156287124500935
C_SOLUTION_HANDCRAFTED,score_originality,0.0031622776601683794,False,47.29532461379891,46.96552742852105,47.16340573968776
C_SOLUTION_HANDCRAFTED,score_originality,0.01,False,47.495868355480596,47.24071113268534,47.393805466362494
C_SOLUTION_HANDCRAFTED,score_originality,0.03162277660168379,False,47.4958530006124,47.343344847361244,47.434849739311936
C_SOLUTION_HANDCRAFTED,score_originality,0.1,False,47.50727583757087,47.754340993033516,47.60610189975593
C_SOLUTION_HANDCRAFTED,score_originality,0.31622776601683794,False,47.780142328632415,47.789324601491295,47.78381523777597
C_SOLUTION_HANDCRAFTED,score_originality,1.0,False,49.562868449225356,47.60572173860338,48.78000976497657
C_SOLUTION_HANDCRAFTED,score_originality,3.1622776601683795,False,51.26610624434343,47.14019791947471,49.61574291439594
C_SOLUTION_HANDCRAFTED,score_originality,10.0,False,52.99127177871875,47.31440099080404,50.720523463552865
C_SOLUTION_HANDCRAFTED,score_originality,31.622776601683793,False,54.9151942196177,47.72507831785414,52.03914785891227
C_SOLUTION_HANDCRAFTED,score_originality,100.0,False,56.74722179903913,48.26532889737023,53.354464638371574
C_SOLUTION_HANDCRAFTED,score_originality,316.22776601683796,False,57.945998321273436,48.44444444444444,54.14537677054184
C_SOLUTION_HANDCRAFTED,score_originality,1000.0,False,58.64705679398864,48.44444444444444,54.56601185417096
